MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,GrLivArea,BsmtFullBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MoSold,SaleType,SaleCondition,SalePrice
20,FV,1.453173761903945,2.20432793992423,Pave,NA,Reg,Lvl,3,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2007,2008,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,0,PConc,5,3,1,1,0.0,1,1372.0,1372.0,GasA,4,Y,SBrkr,1.9774122502568816,0,1.9774122502568816,0.0,2,0,3,1,3,6,0,0,0,Attchd,2008.0,2,2.0,529.0,0,0,2,0,140,0,0,0,0,0,NA,NA,5,New,Partial,2.520236269578251
20,RL,1.4397184637016933,2.2057226968536967,Pave,NA,IR1,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,6,1970,1970,Gable,CompShg,MetalSd,MetalSd,BrkFace,76.0,2,0,CBlock,3,3,1,4,828.0,1,174.0,1002.0,GasA,2,Y,SBrkr,1.9329339326045023,0,1.9329339326045023,1.0,1,0,3,1,2,5,0,0,0,Detchd,1973.0,1,2.0,902.0,0,0,2,0,0,0,0,0,0,0,MnPrv,NA,8,WD,Normal,2.4772390149006185
20,RL,1.436201191916192,2.2272016731789805,Pave,NA,IR1,HLS,3,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,274.0,3,0,PConc,4,3,3,1,0.0,1,1638.0,1638.0,GasA,4,Y,SBrkr,2.002304441513223,0,2.002304441513223,0.0,2,0,3,1,3,6,0,1,4,Attchd,2007.0,0,3.0,870.0,0,0,2,192,80,0,0,0,0,0,NA,NA,11,New,Partial,2.5196949974835983
20,RL,1.4912513280732116,2.1803463269707564,Pave,NA,Reg,Lvl,3,Corner,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,4,5,1961,1961,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,0,CBlock,3,3,1,5,932.0,1,108.0,1040.0,GasA,2,Y,SBrkr,1.9489176169849878,0,1.9489176169849878,1.0,1,1,3,1,1,5,0,0,0,Attchd,1961.0,0,2.0,544.0,0,0,2,168,0,0,0,0,0,0,NA,Shed,5,WD,Normal,2.46534724599481
60,RL,1.4397184637016933,2.261743472273906,Pave,NA,IR2,Lvl,3,Corner,Gtl,Gilbert,Feedr,Norm,1Fam,2Story,5,6,1948,1950,Gable,CompShg,Plywood,Plywood,None,0.0,2,0,Slab,0,0,0,0,0.0,0,0.0,0.0,GasA,3,Y,SBrkr,1.9938935730093303,720,2.0476054156287695,0.0,2,0,2,1,2,7,0,1,3,Attchd,1979.0,1,2.0,672.0,0,0,1,120,144,0,0,0,0,0,NA,NA,5,WD,Normal,2.488039569890201
60,RL,1.4775113193551406,2.2196513263849798,Pave,NA,Reg,Lvl,3,Inside,Gtl,SawyerW,Norm,Norm,1Fam,2Story,7,5,1993,1994,Gable,CompShg,MetalSd,MetalSd,BrkFace,246.0,3,0,PConc,4,3,1,6,750.0,1,300.0,1050.0,GasA,4,Y,SBrkr,1.9413152087250432,887,2.0248628166321634,1.0,2,1,3,1,3,8,0,1,3,Attchd,1993.0,2,2.0,574.0,0,0,2,156,90,0,0,0,0,0,GdPrv,NA,6,WD,Normal,2.5154024792260765
20,RL,1.4096066464289525,2.1741634721374483,Pave,NA,Reg,Lvl,3,Inside,Gtl,NAmes,PosN,Norm,1Fam,1Story,5,5,1962,1962,Hip,CompShg,MetalSd,MetalSd,None,0.0,2,0,CBlock,3,3,1,1,0.0,1,894.0,894.0,GasA,3,N,SBrkr,1.9162909090486895,0,1.9162909090486895,0.0,1,0,2,1,2,5,0,0,0,Detchd,1962.0,1,1.0,308.0,0,0,2,0,0,0,0,0,0,0,NA,NA,8,WD,Normal,2.4513222743789096
60,RL,1.4465648595477707,2.2057226968536967,Pave,NA,Reg,Lvl,3,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,116.0,2,0,PConc,4,3,1,6,505.0,1,299.0,804.0,GasA,4,Y,SBrkr,1.9005539723728133,878,2.0052214840857423,0.0,2,1,3,1,3,7,0,0,0,Attchd,1998.0,0,2.0,523.0,0,0,2,0,77,0,0,0,0,0,NA,NA,6,WD,Normal,2.5021381252993473
20,RL,1.4595599466308458,2.2074946892964324,Pave,NA,Reg,Lvl,3,Corner,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1953,1996,Gable,CompShg,WdShing,Wd Shng,None,0.0,3,0,Stone,3,3,3,1,0.0,1,105.0,105.0,GasA,3,Y,SBrkr,1.9188978071863345,0,1.9188978071863345,0.0,1,0,3,1,3,5,0,0,0,Attchd,1953.0,1,2.0,414.0,0,0,2,196,0,150,0,0,0,0,GdWo,NA,10,WD,Normal,2.4562795662110486
40,RL,1.4096066464289525,2.2411979210964477,Pave,NA,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1949,1950,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,0,CBlock,3,3,1,3,375.0,1,457.0,832.0,GasA,3,Y,SBrkr,1.9377515901692535,0,1.9664402616694727,0.0,1,0,3,1,2,6,0,1,4,Attchd,1949.0,1,1.0,288.0,0,0,2,0,28,0,0,0,0,0,NA,Othr,9,WD,Normal,2.4679388751097795
50,RM,1.3740303948169557,2.1577586171955536,Pave,NA,Reg,Lvl,3,Inside,Gtl,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,0,CBlock,3,3,1,1,0.0,1,676.0,676.0,GasA,4,Y,SBrkr,1.8742903213694022,455,1.950308672227345,0.0,1,1,3,1,2,5,0,0,0,Detchd,1941.0,1,1.0,200.0,0,0,2,26,0,0,0,0,0,0,NA,NA,8,WD,Abnorml,2.4073916056184816
60,FV,1.4626737779454593,2.2088215008013257,Pave,NA,Reg,Lvl,3,Inside,Gtl,Somerst,Norm,Norm,1Fam,2Story,8,5,2007,2007,Gable,CompShg,CemntBd,CmentBd,None,0.0,3,0,PConc,4,3,3,6,64.0,1,1120.0,1184.0,GasA,4,Y,SBrkr,1.9568011710459645,1426,2.0626902057461574,0.0,2,1,4,1,4,11,0,1,4,BuiltIn,2007.0,2,2.0,550.0,0,0,2,208,364,0,0,0,0,0,NA,NA,8,New,Partial,2.5355253874524237
20,RL,1.5136524718106426,2.3162913478495235,Pave,NA,Reg,HLS,3,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,4,5,1963,1963,Gable,CompShg,HdBoard,Plywood,None,0.0,2,0,PConc,3,3,4,5,633.0,1,431.0,1064.0,GasA,3,Y,SBrkr,1.9383064558440293,0,1.9383064558440293,1.0,1,0,3,1,2,5,0,0,0,Attchd,1963.0,1,2.0,648.0,0,0,2,0,0,0,0,0,0,0,NA,NA,1,WD,Normal,2.467459441040538
60,RL,1.4595599466308458,2.2067747392608057,Pave,NA,Reg,Lvl,3,Inside,Gtl,NridgHt,Norm,Norm,1Fam,2Story,9,5,2004,2005,Hip,CompShg,VinylSd,VinylSd,Stone,216.0,3,0,PConc,5,3,1,6,1170.0,1,292.0,1462.0,GasA,4,Y,SBrkr,1.986168872782261,762,2.0421371364333014,1.0,2,1,4,1,4,10,0,1,4,Attchd,2004.0,2,3.0,738.0,0,0,2,184,0,0,0,0,0,0,NA,NA,6,WD,Normal,2.5467609805721936
85,RL,1.4990284086108943,2.2379749129777458,Pave,NA,IR1,Lvl,3,Inside,Gtl,Sawyer,Norm,Norm,1Fam,SFoyer,5,7,1961,1995,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,0,CBlock,3,3,3,5,899.0,1,210.0,1109.0,GasA,2,Y,SBrkr,1.953290791120698,0,1.953290791120698,1.0,1,0,3,1,3,6,3,0,0,Detchd,1987.0,1,2.0,576.0,0,0,2,192,0,0,0,0,0,0,MnPrv,Shed,6,WD,Normal,2.4769557544203074
20,RL,1.4397184637016933,2.180831545933616,Pave,NA,IR1,Lvl,3,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,8,1978,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,90.0,3,1,CBlock,3,3,1,5,646.0,1,218.0,864.0,GasA,4,Y,SBrkr,1.9112555211012812,0,1.9112555211012812,1.0,1,0,3,1,2,6,0,0,0,Attchd,1978.0,1,1.0,336.0,0,0,2,0,0,0,0,0,0,0,GdWo,NA,7,WD,Normal,2.4701381210848408
20,RL,1.4096066464289525,2.1812180576998004,Pave,NA,Reg,Lvl,3,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,5,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,0,PConc,5,4,1,5,980.0,1,110.0,1090.0,GasA,3,Y,SBrkr,1.9450430554129932,0,1.9450430554129932,1.0,1,1,2,1,2,5,0,0,0,Attchd,2005.0,2,2.0,450.0,0,0,2,0,49,0,0,0,0,0,NA,NA,6,WD,Normal,2.481902231400466
50,RL,1.3308317646057786,2.2543792120669366,Pave,NA,IR1,Lvl,3,CulDSac,Gtl,Timber,Norm,Norm,1Fam,1.5Fin,7,5,1990,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,117.0,3,1,CBlock,4,3,2,2,902.0,1,254.0,1156.0,GasA,4,Y,SBrkr,1.9571587025683121,530,2.007990364547127,0.0,2,1,3,1,3,7,0,1,3,Attchd,1990.0,0,2.0,400.0,0,0,2,168,36,0,0,0,0,0,NA,NA,4,WD,Normal,2.496632147037249
60,RL,1.4397184637016933,2.2162928788431566,Pave,NA,IR1,Lvl,3,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1992,1993,Gable,CompShg,VinylSd,VinylSd,None,0.0,2,0,PConc,4,3,1,1,0.0,1,808.0,808.0,GasA,3,Y,SBrkr,1.901295563787929,785,1.9978754453724874,0.0,2,1,3,1,2,7,0,1,3,BuiltIn,1993.0,0,2.0,389.0,0,0,2,342,40,0,0,0,0,0,MnPrv,NA,12,WD,Normal,2.492340519091413
75,RL,1.4096066464289525,2.167103173533572,Pave,NA,Reg,Bnk,3,Inside,Gtl,SWISU,Norm,Norm,1Fam,2.5Fin,4,5,1912,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,0,PConc,3,2,1,1,0.0,1,795.0,795.0,GasA,2,N,SBrkr,1.9258041821673673,795,2.042486651987746,1.0,1,0,5,1,2,10,0,0,0,Detchd,1997.0,1,1.0,440.0,0,3,2,0,188,0,0,0,0,0,NA,NA,3,WD,Normal,2.458106396478036
20,RL,1.4289675858306226,2.1832234209615904,Pave,NA,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1967,1967,Gable,CompShg,HdBoard,HdBoard,BrkFace,60.0,2,0,CBlock,3,3,1,4,432.0,1,460.0,892.0,GasA,2,Y,SBrkr,1.915961287401545,0,1.915961287401545,0.0,1,0,3,1,2,5,0,0,0,Attchd,1967.0,0,1.0,288.0,0,0,2,0,0,0,0,0,0,0,GdWo,NA,7,WD,Normal,2.443470357682056
120,FV,1.3640546328884455,2.1448446561118826,Pave,NA,IR1,Lvl,3,CulDSac,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,9,5,1999,2000,Gable,CompShg,MetalSd,MetalSd,BrkFace,60.0,3,0,PConc,5,3,3,6,1238.0,1,460.0,1698.0,GasA,4,Y,SBrkr,2.0073631581671663,0,2.0073631581671663,1.0,2,0,2,1,3,5,0,1,3,Attchd,1999.0,2,2.0,506.0,0,0,2,97,65,0,0,0,0,0,NA,NA,1,CWD,Abnorml,2.54187825704648
90,RL,1.4465648595477707,2.201122891701328,Pave,NA,Reg,Lvl,3,Corner,Gtl,NAmes,Norm,Norm,Duplex,1Story,5,5,1959,2005,Gable,CompShg,MetalSd,MetalSd,BrkFace,122.0,2,0,CBlock,3,3,1,2,528.0,1,1098.0,1626.0,GasA,4,Y,SBrkr,2.0075987500839485,0,2.0075987500839485,0.0,2,0,4,2,2,8,0,0,0,Attchd,2005.0,2,2.0,588.0,0,0,2,272,54,0,0,0,0,0,NA,NA,6,WD,Family,2.4752341063164063
50,RL,1.4054932385256123,2.273058741795373,Pave,NA,IR1,Lvl,3,Inside,Gtl,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1955,1955,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,1,PConc,3,3,1,1,0.0,1,816.0,816.0,GasA,2,Y,SBrkr,1.912617686316606,521,1.9795127714828338,0.0,1,1,3,1,2,8,0,0,0,Attchd,1955.0,1,1.0,300.0,0,0,2,121,0,0,0,265,0,0,NA,NA,4,WD,Normal,2.469516063250643
20,RL,1.5159789342503565,2.269221745152139,Pave,NA,IR1,Lvl,3,Inside,Mod,NAmes,Norm,Norm,1Fam,1Story,8,6,1970,1970,Flat,Tar&Grv,Wd Sdng,Wd Sdng,None,0.0,3,1,PConc,3,4,4,5,351.0,3,1043.0,2217.0,GasA,4,Y,SBrkr,2.0417280193936764,0,2.0417280193936764,1.0,2,0,4,1,3,8,0,1,3,Attchd,1970.0,1,2.0,621.0,0,0,2,81,207,0,0,224,0,0,NA,NA,10,WD,Normal,2.5256280200052394
20,RL,1.5793972284736488,2.241337912702309,Pave,NA,Reg,Lvl,3,Inside,Gtl,NAmes,Feedr,Norm,1Fam,1Story,6,4,1953,1953,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,90.0,2,0,CBlock,3,3,1,4,1024.0,1,481.0,1505.0,GasA,4,Y,SBrkr,1.9901386562594756,0,1.9901386562594756,1.0,1,0,2,1,2,6,0,1,3,Attchd,1953.0,0,2.0,505.0,0,0,2,0,0,0,162,0,0,0,NA,NA,2,WD,Normal,2.477802447244019
50,RL,1.4096066464289525,2.1966872096813184,Pave,NA,Reg,Lvl,3,Corner,Gtl,NAmes,Artery,Norm,1Fam,1.5Fin,5,7,1949,2006,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,1,CBlock,3,3,2,1,0.0,1,672.0,672.0,GasA,4,Y,SBrkr,1.8733791390772119,252,1.9211360864955154,0.0,1,0,3,1,2,6,0,1,1,Detchd,2003.0,1,2.0,576.0,0,0,2,0,0,0,0,0,0,0,MnPrv,Shed,7,WD,Normal,2.4612222332091034
60,RL,1.4465648595477707,2.232402885721194,Pave,NA,Reg,Lvl,3,Inside,Gtl,Sawyer,Norm,Norm,1Fam,2Story,6,5,1978,1978,Hip,CompShg,HdBoard,HdBoard,BrkFace,92.0,2,0,CBlock,3,3,1,2,226.0,3,192.0,918.0,GasA,3,Y,SBrkr,1.9201816179989246,765,2.005301498999084,0.0,2,1,3,1,2,7,0,1,3,Attchd,1978.0,0,2.0,440.0,0,0,2,243,0,0,0,0,0,0,NA,NA,7,WD,Normal,2.489740988473999
20,RL,1.4465648595477707,2.2013994353817354,Pave,NA,Reg,Lvl,3,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,6,8,1963,2003,Hip,CompShg,HdBoard,HdBoard,None,0.0,2,0,CBlock,3,3,1,6,663.0,1,396.0,1059.0,GasA,2,Y,SBrkr,1.942123419797389,0,1.942123419797389,0.0,1,0,3,1,2,6,0,0,0,Attchd,1963.0,0,1.0,264.0,0,0,2,192,0,0,0,0,0,0,MnPrv,NA,2,WD,Normal,2.4805596632608506
20,RL,1.4397184637016933,2.2506932597806686,Pave,NA,Reg,Lvl,3,Inside,Gtl,Sawyer,PosN,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,Wd Sdng,Plywood,None,0.0,2,0,PConc,4,3,2,4,1064.0,1,319.0,1383.0,GasA,2,Y,SBrkr,1.978517051692942,0,1.978517051692942,1.0,1,0,3,1,2,6,0,1,4,Attchd,1954.0,1,1.0,354.0,0,0,2,511,116,0,0,0,0,0,GdPrv,NA,6,WD,Normal,2.4860477279175486
90,RL,1.4252465486463906,2.1811215677034754,Pave,NA,Reg,Bnk,3,Inside,Gtl,SawyerW,Norm,Norm,Duplex,1Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,2,0,Slab,0,0,0,0,0.0,0,0.0,0.0,GasA,2,Y,SBrkr,1.9928326736754989,0,1.9928326736754989,0.0,2,0,4,2,2,8,0,0,0,Attchd,1979.0,1,2.0,400.0,0,0,2,0,0,0,0,0,0,0,NA,NA,6,WD,Alloca,2.458364569804766
60,RL,1.4498980416116356,2.1817311265926786,Pave,NA,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1963,1963,Hip,CompShg,HdBoard,HdBoard,BrkFace,415.0,2,0,CBlock,3,3,1,4,400.0,1,380.0,780.0,GasA,2,Y,SBrkr,1.9301594875253774,813,2.0140115898509148,1.0,1,1,4,1,2,8,0,1,3,Attchd,1963.0,0,2.0,483.0,0,0,2,0,50,0,0,0,0,0,NA,NA,10,WD,Normal,2.4722770394194904
30,RM,1.3640546328884455,2.2059113817121356,Pave,Grvl,Reg,Lvl,3,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,6,1936,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,0,BrkTil,3,3,1,5,285.0,1,666.0,951.0,GasA,4,N,SBrkr,1.9253449945085817,0,1.9253449945085817,0.0,1,0,2,1,2,6,0,0,0,Detchd,1936.0,1,1.0,327.0,0,0,2,0,28,0,0,0,0,0,NA,NA,4,WD,Abnorml,2.448925373546699
90,RL,1.4252465486463906,2.1811215677034754,Pave,NA,Reg,Lvl,3,Inside,Gtl,SawyerW,Feedr,Norm,Duplex,2Story,5,5,1979,1979,Gable,CompShg,Plywood,Plywood,None,0.0,2,0,Slab,0,0,0,0,0.0,0,0.0,0.0,GasA,2,Y,SBrkr,1.9489176169849878,1120,2.0430668236680822,0.0,2,0,6,2,2,12,0,0,0,Detchd,1979.0,1,2.0,528.0,0,0,2,154,0,0,0,0,0,0,NA,NA,6,WD,Alloca,2.4740370545180728
20,RL,1.5271796258079011,2.2477544310673525,Pave,NA,IR1,Lvl,3,Inside,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2009,2010,Hip,CompShg,VinylSd,VinylSd,Stone,760.0,4,0,PConc,5,3,4,6,2188.0,1,142.0,2330.0,GasA,4,Y,SBrkr,2.050026940276072,0,2.050026940276072,1.0,2,1,2,1,4,11,0,2,4,Attchd,2009.0,2,3.0,820.0,0,0,2,0,67,0,0,0,0,0,NA,NA,3,New,Partial,2.589561437493159
20,RL,1.4289675858306226,2.180718535466224,Pave,NA,Reg,Lvl,3,Inside,Gtl,Sawyer,Feedr,Norm,1Fam,1Story,5,7,1961,1994,Gable,CompShg,HdBoard,Plywood,None,0.0,2,0,CBlock,3,3,1,4,465.0,1,447.0,912.0,GasA,2,Y,SBrkr,1.962856549678703,0,1.962856549678703,0.0,1,0,3,1,2,6,0,1,3,Attchd,1961.0,1,1.0,288.0,0,0,2,0,0,0,0,0,0,0,NA,NA,6,WD,Normal,2.469203164398985
20,RL,1.4397184637016933,2.1861742041944026,Pave,NA,IR1,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,6,1971,1971,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,0,CBlock,3,3,1,5,322.0,1,536.0,858.0,GasA,2,Y,SBrkr,1.9102243611806209,0,1.9102243611806209,0.0,1,0,2,1,2,4,0,0,0,Detchd,1979.0,1,1.0,684.0,0,0,2,0,0,0,0,0,0,0,NA,NA,6,WD,Normal,2.4517148155804023
20,RL,1.4252465486463906,2.2052430835285435,Pave,NA,IR1,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,7,1957,2000,Hip,CompShg,MetalSd,MetalSd,None,0.0,2,1,CBlock,3,3,2,4,860.0,1,132.0,992.0,GasA,2,Y,SBrkr,1.9705643371912904,0,1.9705643371912904,1.0,1,0,2,1,2,5,0,0,0,Detchd,1968.0,1,1.0,756.0,0,0,2,0,0,0,0,0,0,0,NA,NA,5,WD,Normal,2.4797427732622266
60,RL,1.4214526816086592,2.1940471417070957,Pave,NA,Reg,Lvl,3,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,0,PConc,4,3,1,1,0.0,1,783.0,783.0,GasA,4,Y,SBrkr,1.9011105621708029,702,1.9905013683170933,0.0,2,1,3,1,3,8,0,1,4,Attchd,2003.0,2,2.0,393.0,0,0,2,0,75,0,0,0,0,0,NA,NA,7,WD,Normal,2.493264304579342
20,RL,1.3640546328884455,2.262425485427976,Pave,NA,IR1,HLS,3,CulDSac,Gtl,Gilbert,Norm,Norm,1Fam,1Story,7,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,27.0,3,0,PConc,4,3,1,1,0.0,1,1670.0,1670.0,GasA,4,Y,SBrkr,2.0042570737330614,0,2.0042570737330614,0.0,2,0,3,1,3,7,0,1,4,Attchd,2006.0,0,3.0,690.0,0,0,2,144,60,0,0,0,0,0,NA,NA,8,New,Partial,2.516760082909491
20,RL,1.4397184637016933,2.166529399560695,Pave,NA,IR1,Lvl,3,Inside,Gtl,Sawyer,Norm,Norm,1Fam,1Story,5,6,1967,1967,Gable,CompShg,HdBoard,Wd Sdng,BrkFace,75.0,2,0,CBlock,3,3,1,6,599.0,1,277.0,876.0,GasA,2,Y,SBrkr,1.9176009879247597,0,1.9176009879247597,0.0,1,0,3,1,2,6,0,0,0,Attchd,1967.0,1,1.0,288.0,0,0,2,0,0,0,0,0,0,0,MnPrv,NA,8,WD,Normal,2.463007013496654
20,RL,1.4775113193551406,2.2194543439216923,Pave,NA,Reg,Lvl,3,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,1954,Gable,CompShg,HdBoard,HdBoard,Stone,110.0,2,0,CBlock,3,3,1,3,354.0,2,412.0,1056.0,GasA,2,Y,SBrkr,1.9414502726236607,0,1.9414502726236607,1.0,1,0,3,1,2,6,0,0,0,Attchd,1954.0,0,1.0,280.0,0,0,2,0,0,164,0,0,0,0,MnPrv,NA,2,WD,Normal,2.4646857061563905
20,RL,1.5589001622577283,2.252398452960435,Pave,NA,IR1,Lvl,3,Corner,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,208.0,3,0,PConc,4,3,1,6,63.0,1,1560.0,1623.0,GasA,4,Y,SBrkr,2.0014812863123637,0,2.0014812863123637,1.0,2,0,3,1,3,8,0,1,4,Attchd,2006.0,0,3.0,865.0,0,0,2,0,60,0,0,0,0,0,NA,NA,6,WD,Normal,2.5216418104991214
50,RL,1.493880539808272,2.235387285952098,Pave,NA,IR1,Lvl,3,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,7,7,1936,1987,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,0,CBlock,4,3,1,3,223.0,1,794.0,1017.0,GasA,3,Y,SBrkr,1.9355073566198542,1037,2.0319572849589203,0.0,1,1,3,1,3,6,0,1,4,Attchd,1936.0,2,1.0,180.0,1,0,2,0,0,0,0,322,0,0,NA,NA,6,WD,Normal,2.5200498461606777
20,RL,1.4397184637016933,2.207408075787951,Pave,NA,IR1,Low,3,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,5,5,1983,1983,Gable,CompShg,HdBoard,HdBoard,None,0.0,2,0,CBlock,4,3,3,4,301.0,5,239.0,864.0,GasA,2,Y,SBrkr,1.9176009879247597,0,1.9176009879247597,1.0,1,0,2,1,2,5,0,0,0,Attchd,1983.0,1,2.0,484.0,0,0,2,164,0,0,0,0,0,0,MnPrv,NA,6,WD,Normal,2.4666537921637723
60,RL,1.6102268623203686,2.245017280796099,Pave,NA,IR2,Lvl,3,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,0,PConc,4,3,1,1,0.0,1,742.0,742.0,GasA,4,Y,SBrkr,1.8884851986641482,742,1.9882162655469895,0.0,2,1,3,1,3,8,0,1,4,Attchd,2005.0,2,2.0,390.0,0,0,2,36,24,0,0,0,0,0,NA,NA,6,WD,Normal,2.4904587564623863
90,RL,1.4775113193551406,2.2363128433741593,Pave,NA,Reg,Lvl,3,Corner,Gtl,NAmes,Feedr,Norm,Duplex,2Story,5,5,1960,1960,Gable,CompShg,MetalSd,MetalSd,BrkFace,361.0,2,0,CBlock,3,3,1,3,443.0,1,662.0,1105.0,GasA,2,Y,FuseA,1.9469953619918117,1169,2.045017742576162,0.0,2,0,5,2,2,12,0,0,0,Detchd,1960.0,1,2.0,480.0,0,0,2,0,0,0,0,0,0,0,NA,NA,1,WD,Normal,2.4804512423804095
20,RL,1.4397184637016933,2.212251458166453,Pave,NA,IR1,Lvl,3,CulDSac,Mod,CollgCr,Norm,Norm,1Fam,1Story,5,7,1977,1989,Gable,CompShg,HdBoard,Plywood,None,0.0,2,0,CBlock,4,4,3,5,196.0,1,1072.0,1268.0,GasA,2,Y,SBrkr,1.9664402616694727,0,1.9664402616694727,0.0,1,1,3,1,3,5,0,0,0,Detchd,1978.0,1,1.0,252.0,0,0,2,173,0,0,0,0,0,0,NA,NA,10,WD,Normal,2.4743587418648514
30,RM,1.3691038556058743,2.1655409522312277,Pave,NA,Reg,Lvl,3,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,5,7,1925,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,0,BrkTil,3,3,1,3,489.0,1,279.0,768.0,GasA,2,N,SBrkr,1.9347977619034191,0,1.9347977619034191,0.0,1,0,3,1,2,6,1,0,0,Detchd,1925.0,1,1.0,450.0,0,0,2,0,0,112,0,120,0,0,MnPrv,Shed,7,WD,Abnorml,2.432304788500145
90,RH,1.4831304777411851,2.1683141851243124,Pave,NA,Reg,HLS,3,Inside,Gtl,Crawfor,Norm,Norm,Duplex,2Story,5,6,1949,1950,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,0,CBlock,3,3,1,4,284.0,1,717.0,1001.0,GasA,2,N,FuseA,1.9327894159422225,1001,2.0283984738613174,0.0,2,0,4,2,2,8,0,0,0,2Types,1949.0,1,3.0,871.0,0,0,2,0,0,0,0,0,0,0,NA,NA,8,WD,Normal,2.4752341063164063
160,FV,1.224127540701542,2.0802371710391188,Pave,Pave,Reg,Lvl,3,Inside,Gtl,Somerst,Norm,Norm,TwnhsE,2Story,6,5,2009,2009,Gable,CompShg,VinylSd,VinylSd,Stone,76.0,3,0,PConc,4,3,3,6,294.0,1,318.0,612.0,GasA,4,Y,SBrkr,1.8589089978594768,612,1.961485290517051,0.0,2,1,2,1,3,4,0,0,0,Detchd,2009.0,0,2.0,528.0,0,0,2,0,234,0,0,0,0,0,NA,NA,6,New,Partial,2.490331485134308
